id,random_int,random_float,random_date,category,boolean
4571,843,77.42511477006711,2032-07-06,E,False
4572,973,65.62029803736066,2032-07-07,A,False
4573,266,47.16631827851603,2032-07-08,A,False
4574,910,57.16276933611655,2032-07-09,C,False
4575,210,4.640288601512566,2032-07-10,A,True
4576,563,62.39595094320143,2032-07-11,E,True
4577,118,62.60981019870467,2032-07-12,C,False
4578,713,89.12007974018094,2032-07-13,A,True
4579,377,50.56563574302194,2032-07-14,C,True
4580,551,7.7144374086061,2032-07-15,D,False
4581,540,30.619592048208123,2032-07-16,C,False
4582,771,,2032-07-17,D,False
4583,84,23.92588627514639,2032-07-18,D,False
4584,454,28.052782185540092,2032-07-19,C,True
4585,667,82.04690163608535,2032-07-20,E,True
4586,629,58.4319731762709,2032-07-21,E,True
4587,514,50.852743177357254,2032-07-22,E,True
4588,605,,2032-07-23,N,False
4589,678,73.09280359330333,2032-07-24,D,False
4590,387,28.771843449002933,2032-07-25,C,False
4591,912,73.70635176441752,2032-07-26,E,False
4592,350,7.010148026744201,2032-07-27,E,True
4593,296,86.45413415820836,2032-07-28,C,False
4594,258,49.95664633759328,2032-07-29,D,False
4595,81,43.850801669897,2032-07-30,C,True
4596,937,61.10234115419245,2032-07-31,B,False
4597,268,62.419207289627046,2032-08-01,B,False
4598,419,13.203517688999556,2032-08-02,C,True
4599,235,75.62335898162132,2032-08-03,D,False
4600,833,27.592829795006292,2032-08-04,E,True
4601,311,90.4961880169914,2032-08-05,B,True
4602,813,81.78506634148324,2032-08-06,B,False
4603,975,34.62660415347485,2032-08-07,D,False
4604,986,80.77392932007145,2032-08-08,B,False
4605,357,35.63904992999042,2032-08-09,B,True
4606,213,10.094768163604062,2032-08-10,D,False
4607,574,96.1888238725708,2032-08-11,C,True
4608,49,65.260201521544,2032-08-12,E,False
4609,127,45.60995266625917,2032-08-13,E,True
4610,223,39.77733515310396,2032-08-14,B,False
4611,921,32.470533425826396,2032-08-15,E,False
4612,279,98.14475954291294,2032-08-16,C,True
4613,408,13.47472651309074,2032-08-17,B,True
4614,505,31.480505892056833,2032-08-18,E,False
4615,294,48.54976402826635,2032-08-19,A,True
4616,796,47.79995450543114,2032-08-20,A,False
4617,277,47.13664844078435,2032-08-21,A,True
4618,438,17.578381583038183,2032-08-22,A,True
4619,107,,2032-08-23,A,False
4620,658,25.47675863286201,2032-08-24,B,False
4621,420,,2032-08-25,D,True
4622,611,11.305296783451013,2032-08-26,D,True
4623,429,75.74251033733248,2032-08-27,B,True
4624,375,75.75483931333713,2032-08-28,B,True
4625,73,80.97704038972623,2032-08-29,C,False
4626,949,88.66154889893555,2032-08-30,D,False
4627,998,26.30361775389303,2032-08-31,A,True
4628,634,22.455946926889638,2032-09-01,B,False
4629,30,46.550566652747975,2032-09-02,A,True
4630,188,26.508916875203614,2032-09-03,D,False
4631,364,,2032-09-04,E,True
4632,866,63.59395767414336,2032-09-05,E,False
4633,800,87.49876880526514,2032-09-06,N,True
4634,451,8.273830348707156,2032-09-07,C,False
4635,195,91.50833333580748,2032-09-08,A,False
4636,156,29.334862667008956,2032-09-09,B,True
4637,172,49.0694345926984,2032-09-10,C,False
4638,847,43.86114359396437,2032-09-11,A,True
4639,41,76.03116511044239,2032-09-12,D,True
4640,63,42.033330943184254,2032-09-13,E,False
4641,23,94.35531456494094,2032-09-14,C,True
4642,360,90.25338826385754,2032-09-15,A,False
4643,75,87.21611519695065,2032-09-16,N,False
4644,560,7.12583326482279,2032-09-17,A,False
4645,672,85.42580615539394,2032-09-18,B,True
4646,825,78.16354454432106,2032-09-19,E,False
4647,118,10.351294700613101,2032-09-20,E,True
4648,612,10.741432543622187,2032-09-21,A,True
4649,380,10.116381151754117,2032-09-22,A,False
4650,929,1.133259320448754,2032-09-23,B,False
4651,920,54.863430519458355,2032-09-24,B,True
4652,679,97.33942914360433,2032-09-25,C,False
4653,290,,2032-09-26,C,False
4654,440,54.07575018873564,2032-09-27,C,False
4655,668,96.79697967699555,2032-09-28,A,True
4656,933,25.51822287742307,2032-09-29,C,False
4657,7,85.8470252598263,2032-09-30,A,True
4658,196,54.639046721173614,2032-10-01,E,True
4659,421,56.947651466301075,2032-10-02,N,False
4660,568,34.31738572072835,2032-10-03,E,False
4661,833,56.158436096690814,2032-10-04,A,True
4662,193,7.314250947828393,2032-10-05,A,True
4663,559,76.46435726141122,2032-10-06,D,False
4664,148,28.468776154427168,2032-10-07,B,True
4665,787,88.76083294939549,2032-10-08,B,False
4666,669,36.785069460745845,2032-10-09,B,True
4667,202,14.28241104868826,2032-10-10,C,False
4668,444,69.58815743684849,2032-10-11,B,True
4669,914,16.457814471350286,2032-10-12,C,False
4670,988,75.36805155429904,2032-10-13,C,False
4671,419,96.81122364061166,2032-10-14,B,True
4672,427,77.95528687952617,2032-10-15,B,False
4673,479,,2032-10-16,D,True
4674,475,59.98857880527747,2032-10-17,D,True
4675,126,69.54106709697243,2032-10-18,C,True
4676,395,82.54583257962852,2032-10-19,D,True
4677,817,5.600230893900015,2032-10-20,C,False
4678,881,48.010782795228636,2032-10-21,A,False
4679,806,53.53708726383943,2032-10-22,C,True
4680,576,16.912486264417804,2032-10-23,C,True
4681,325,32.24498097106496,2032-10-24,D,False
4682,392,44.02217262561652,2032-10-25,A,True
4683,930,83.32096879578015,2032-10-26,E,False
4684,688,92.94075660702069,2032-10-27,E,False
4685,628,62.84228289176729,2032-10-28,E,True
4686,440,39.494518602146215,2032-10-29,A,False
4687,204,25.403101779898595,2032-10-30,B,True
4688,486,98.21351844361504,2032-10-31,A,False
4689,833,98.30199980763584,2032-11-01,D,False
4690,31,92.49769482350348,2032-11-02,C,True
4691,388,78.56691498778193,2032-11-03,C,False
4692,625,32.57795437456183,2032-11-04,D,True
4693,877,81.70004834976307,2032-11-05,D,False
4694,434,,2032-11-06,C,True
4695,837,32.677309815504515,2032-11-07,B,True
4696,926,74.48653584662796,2032-11-08,B,True
4697,376,7.965392762042289,2032-11-09,B,True
4698,344,4.856272329566169,2032-11-10,D,False
4699,443,44.79536971811856,2032-11-11,C,True
4700,579,44.56388008221619,2032-11-12,N,True
4701,75,89.5644153063835,2032-11-13,C,True
4702,557,12.615309628781679,2032-11-14,A,True
4703,772,12.32839274524128,2032-11-15,A,False
4704,666,14.745260047490117,2032-11-16,E,True
4705,155,2.9736261294602606,2032-11-17,A,False
4706,430,7.1731737814908385,2032-11-18,B,True
4707,363,65.9869866829039,2032-11-19,B,True
4708,448,43.15843291175092,2032-11-20,B,True
4709,987,76.36030670880136,2032-11-21,B,True
4710,234,99.25977185816602,2032-11-22,E,False
4711,563,65.90346810990013,2032-11-23,B,True
4712,818,5.0455570620123735,2032-11-24,D,False
4713,262,10.456286475434151,2032-11-25,D,False
4714,827,88.10040848147078,2032-11-26,D,True
4715,125,52.749594455826156,2032-11-27,A,True
4716,911,82.483715939574,2032-11-28,C,True
4717,245,85.6612336224926,2032-11-29,E,False
4718,542,92.76745414995192,2032-11-30,D,True
4719,938,94.98292054863657,2032-12-01,N,False
4720,485,55.48257965033062,2032-12-02,B,False
4721,122,34.10201722560339,2032-12-03,D,False
4722,125,96.18648743479986,2032-12-04,B,False
4723,549,54.740640600122525,2032-12-05,B,False
4724,170,6.425272295461104,2032-12-06,C,True
4725,124,64.2776550059865,2032-12-07,A,False
4726,869,58.76847503950108,2032-12-08,B,False
4727,35,89.5792872894706,2032-12-09,B,True
4728,87,65.31871891578125,2032-12-10,C,True
4729,646,34.905242446155135,2032-12-11,B,False
4730,708,96.62257257058204,2032-12-12,E,True
4731,786,80.16194859820335,2032-12-13,A,True
4732,201,,2032-12-14,E,True
4733,369,29.29252034031229,2032-12-15,D,False
4734,797,37.354029631429555,2032-12-16,A,False
4735,77,66.99699240966567,2032-12-17,D,True
4736,59,7.198081846332172,2032-12-18,N,True
4737,431,25.668059165026346,2032-12-19,C,False
4738,638,71.3900933396598,2032-12-20,E,False
4739,500,48.00185098446209,2032-12-21,D,True
4740,913,40.23935648144301,2032-12-22,B,False
4741,109,15.14576224004145,2032-12-23,E,False
4742,736,44.18490344777326,2032-12-24,E,True
4743,278,77.06919707602339,2032-12-25,D,True
4744,68,26.4012846071893,2032-12-26,B,False
4745,69,0.5398542183677413,2032-12-27,C,False
4746,165,66.85049011509828,2032-12-28,D,False
4747,489,97.26266044325526,2032-12-29,E,True
4748,305,,2032-12-30,E,True
4749,909,11.992185892713014,2032-12-31,A,True
4750,674,32.07330923446731,2033-01-01,B,True
4751,365,86.76416147202234,2033-01-02,A,False
4752,854,23.256807425682858,2033-01-03,C,True
4753,821,60.769590349760804,2033-01-04,D,True
4754,379,40.267120825399786,2033-01-05,E,False
4755,343,20.7843721419649,2033-01-06,B,True
4756,947,,2033-01-07,E,False
4757,899,74.28312764656903,2033-01-08,A,True
4758,554,66.15910659592654,2033-01-09,A,False
4759,354,23.63365902687512,2033-01-10,D,False
4760,416,9.785700271645004,2033-01-11,B,False
4761,109,57.61593298259662,2033-01-12,B,True
4762,563,55.36778335394333,2033-01-13,D,False
4763,762,18.8385009334873,2033-01-14,A,False
4764,497,5.6246694315172485,2033-01-15,A,True
4765,341,8.070845419398598,2033-01-16,A,True
4766,942,99.27709865127338,2033-01-17,E,True
4767,383,78.35838947428837,2033-01-18,C,True
4768,533,92.19874759651726,2033-01-19,A,True
4769,300,19.505472223636332,2033-01-20,C,False
4770,139,96.0568536323435,2033-01-21,C,False
4771,359,14.265435147316207,2033-01-22,B,True
4772,836,50.90818285664711,2033-01-23,D,True
4773,499,82.9695684417064,2033-01-24,E,True
4774,385,34.98033545115794,2033-01-25,C,True
4775,604,42.48285331769005,2033-01-26,E,False
4776,959,12.818511029909786,2033-01-27,B,False
4777,280,12.292187999897275,2033-01-28,A,False
4778,637,61.956822477865956,2033-01-29,C,True
4779,483,67.55323686200568,2033-01-30,D,True
4780,909,77.73325140821933,2033-01-31,B,False
4781,111,55.668205268175356,2033-02-01,E,True
4782,866,64.5759292261306,2033-02-02,A,True
4783,139,1.3517271699720057,2033-02-03,E,True
4784,996,16.217072713718807,2033-02-04,D,False
4785,435,98.49147660169047,2033-02-05,C,False
4786,509,7.59935063158318,2033-02-06,D,True
4787,273,67.8788222260245,2033-02-07,E,False
4788,99,17.608263303171622,2033-02-08,E,False
4789,764,71.6718585767642,2033-02-09,D,True
4790,850,70.59904029619935,2033-02-10,D,False
4791,104,,2033-02-11,D,False
4792,214,26.96343992192042,2033-02-12,A,False
4793,761,65.47707136020883,2033-02-13,E,False
4794,664,39.00860387802136,2033-02-14,B,False
4795,762,19.45479696999113,2033-02-15,A,False
4796,787,73.16795987874818,2033-02-16,A,True
4797,165,15.414752433633417,2033-02-17,A,True
4798,999,85.56436641449466,2033-02-18,B,True
4799,853,51.46695240518275,2033-02-19,D,False
4800,520,10.57006038793007,2033-02-20,E,True
4801,284,69.40723335309843,2033-02-21,C,False
4802,517,51.91630395745405,2033-02-22,C,False
4803,657,29.805757179480953,2033-02-23,E,True
4804,613,42.25393802238548,2033-02-24,B,False
4805,164,29.833774358749878,2033-02-25,C,True
4806,886,26.302583574278405,2033-02-26,A,False
4807,659,16.360842084371217,2033-02-27,C,True
4808,64,36.276713313747585,2033-02-28,N,False
4809,91,25.098720631607073,2033-03-01,A,True
4810,117,68.34344870539171,2033-03-02,C,True
4811,866,68.38767411633063,2033-03-03,E,False
4812,267,50.18402425556384,2033-03-04,B,True
4813,822,77.79445274703211,2033-03-05,E,False
4814,685,84.13397190060482,2033-03-06,B,True
4815,559,57.97664574342731,2033-03-07,A,True
4816,140,61.89351627634338,2033-03-08,N,True
4817,246,28.28859097863652,2033-03-09,D,False
4818,661,89.48692007055197,2033-03-10,D,True
4819,758,2.4206044422529827,2033-03-11,D,True
4820,395,34.86024694428457,2033-03-12,D,False
4821,487,72.1800421549856,2033-03-13,D,True
4822,476,8.008950967116125,2033-03-14,B,False
4823,517,18.316952742829262,2033-03-15,E,True
4824,977,58.928572786285116,2033-03-16,A,True
4825,184,55.999367146355794,2033-03-17,D,True
4826,20,73.8928296130955,2033-03-18,D,False
4827,937,81.26126390881718,2033-03-19,A,True
4828,558,12.857957851166912,2033-03-20,A,True
4829,524,1.8380989775242051,2033-03-21,D,True
4830,582,68.96385196589061,2033-03-22,B,False
4831,529,30.13917957663592,2033-03-23,A,False
4832,883,62.59839139179536,2033-03-24,E,False
4833,147,15.05445880622247,2033-03-25,E,False
4834,666,46.904004666596286,2033-03-26,B,False
4835,304,50.44247460634369,2033-03-27,C,False
4836,620,58.50778163732161,2033-03-28,B,True
4837,748,51.317001633056435,2033-03-29,D,True
4838,820,49.56907702287139,2033-03-30,C,True
4839,864,,2033-03-31,D,True
4840,582,7.118023631808623,2033-04-01,E,True
4841,695,8.95201967968423,2033-04-02,A,False
4842,762,43.377827440715365,2033-04-03,D,False
4843,228,35.5793127820993,2033-04-04,E,False
4844,102,51.613480467449776,2033-04-05,B,True
4845,587,30.483816925626694,2033-04-06,D,False
4846,417,68.79100914553243,2033-04-07,E,True
4847,958,86.39548220095105,2033-04-08,A,False
4848,216,29.88631887868677,2033-04-09,N,True
4849,407,19.298400793902857,2033-04-10,E,False
4850,399,11.618057425408912,2033-04-11,D,True
4851,923,,2033-04-12,A,False
4852,715,44.38559911405694,2033-04-13,D,True
4853,704,18.801571719628896,2033-04-14,D,False
4854,761,65.31367332918553,2033-04-15,E,True
4855,499,14.84831830052844,2033-04-16,C,True
4856,754,55.43007058479525,2033-04-17,D,True
4857,465,52.71483816252647,2033-04-18,C,True
4858,691,73.42278011860833,2033-04-19,B,False
4859,949,5.5109639940666755,2033-04-20,D,False
4860,974,88.78729318513304,2033-04-21,C,False
4861,731,70.29917261468195,2033-04-22,B,True
4862,82,21.61259983487622,2033-04-23,E,False
4863,604,18.340534860973968,2033-04-24,D,True
4864,947,43.16602141437834,2033-04-25,E,False
4865,687,81.75653295445969,2033-04-26,B,True
4866,751,84.29499931391071,2033-04-27,N,False
4867,772,52.045609213938306,2033-04-28,E,True
4868,903,,2033-04-29,A,True
4869,365,0.5443709191690571,2033-04-30,B,False
4870,163,3.517463153159661,2033-05-01,E,False
4871,48,91.18215936367427,2033-05-02,C,False
4872,511,77.53319298859161,2033-05-03,B,True
4873,329,45.07060582503857,2033-05-04,A,True
4874,840,75.36101314779872,2033-05-05,D,True
4875,116,95.56394617234216,2033-05-06,E,False
4876,941,,2033-05-07,C,True
4877,849,84.2371333818322,2033-05-08,A,False
4878,337,76.06065813900618,2033-05-09,B,True
4879,881,16.821109243354158,2033-05-10,E,False
4880,737,83.35741096457367,2033-05-11,A,True
4881,864,19.510882002421003,2033-05-12,A,True
4882,840,89.2611328044147,2033-05-13,N,False
4883,147,45.864989808107595,2033-05-14,D,False
4884,575,67.69767523110285,2033-05-15,D,True
4885,806,49.724084788064346,2033-05-16,D,False
4886,323,9.399092941660204,2033-05-17,B,True
4887,443,29.07223076206651,2033-05-18,A,False
4888,837,98.3731853997006,2033-05-19,B,False
4889,13,96.07147516698174,2033-05-20,A,True
4890,943,32.04868976555473,2033-05-21,C,True
4891,494,99.62968042452258,2033-05-22,C,True
4892,701,84.55511954968996,2033-05-23,N,False
4893,287,61.09594994322547,2033-05-24,B,True
4894,720,4.012462026100949,2033-05-25,C,False
4895,114,90.14468295383796,2033-05-26,E,True
4896,480,55.742927926431975,2033-05-27,N,True
4897,22,86.84761512027696,2033-05-28,N,False
4898,349,83.44291199057423,2033-05-29,N,True
4899,726,83.3006215201086,2033-05-30,D,True
4900,683,69.8173860714905,2033-05-31,E,True
4901,835,29.141513867604864,2033-06-01,E,True
4902,566,33.616025774451984,2033-06-02,A,True
4903,906,30.846921258268633,2033-06-03,B,False
4904,810,2.0045999532564696,2033-06-04,D,True
4905,320,58.256890921481116,2033-06-05,E,False
4906,126,69.88336704460329,2033-06-06,B,True
4907,277,85.38659935252035,2033-06-07,B,True
4908,976,14.016543338273035,2033-06-08,A,False
4909,204,54.418314897680176,2033-06-09,B,True
4910,194,0.800814067378286,2033-06-10,B,True
4911,681,9.509364771072947,2033-06-11,C,False
4912,664,5.421174420599306,2033-06-12,A,False
4913,547,72.54780340154869,2033-06-13,A,True
4914,696,8.105956387760315,2033-06-14,D,False
4915,286,71.645298155879,2033-06-15,B,False
4916,57,24.962470441058336,2033-06-16,D,False
4917,734,87.77129606969395,2033-06-17,N,False
4918,303,81.31499883638142,2033-06-18,B,True
4919,163,95.78302174752766,2033-06-19,E,True
4920,19,88.37620154580318,2033-06-20,C,False
4921,370,93.33294191163472,2033-06-21,B,True
4922,264,85.87423965133077,2033-06-22,N,False
4923,794,69.33819006148553,2033-06-23,D,True
4924,113,17.025915212543595,2033-06-24,B,True
4925,488,27.170751885409295,2033-06-25,D,False
4926,327,21.272696613027307,2033-06-26,B,False
4927,542,60.35857876582056,2033-06-27,A,False
4928,647,50.361993797360135,2033-06-28,D,True
4929,579,86.70799971584236,2033-06-29,N,True
4930,65,95.26728664990756,2033-06-30,B,False
4931,292,40.485988961814435,2033-07-01,D,True
4932,25,50.635055328081236,2033-07-02,A,False
4933,549,97.15163568041392,2033-07-03,D,False
4934,1,27.623894162314354,2033-07-04,B,False
4935,911,79.23907753588136,2033-07-05,N,True
4936,549,22.52399023352463,2033-07-06,E,False
4937,141,68.14601154252719,2033-07-07,C,True
4938,744,25.361562763856416,2033-07-08,D,False
4939,648,88.37333888313869,2033-07-09,N,True
4940,901,56.14779437366768,2033-07-10,A,True
4941,188,18.59336408743846,2033-07-11,A,False
4942,128,22.436917569848603,2033-07-12,E,False
4943,201,49.38491957081003,2033-07-13,D,True
4944,127,96.16020255748788,2033-07-14,A,True
4945,257,76.96421638836544,2033-07-15,E,False
4946,676,48.83096428258451,2033-07-16,B,False
4947,547,33.77191445622171,2033-07-17,E,True
4948,194,54.92684933484426,2033-07-18,D,True
4949,703,74.83608334286197,2033-07-19,E,False
4950,104,78.39285884528,2033-07-20,A,True
4951,535,32.46087980969447,2033-07-21,A,False
4952,265,72.11592682138772,2033-07-22,C,False
4953,802,65.77887800361862,2033-07-23,E,False
4954,942,95.91122919962939,2033-07-24,B,False
4955,974,93.10902905080148,2033-07-25,D,True
4956,384,78.93793256035771,2033-07-26,C,False
4957,260,72.33946888549283,2033-07-27,E,False
4958,414,27.404158970427584,2033-07-28,B,True
4959,991,84.59652560985333,2033-07-29,C,True
4960,358,42.750570371336615,2033-07-30,A,False
4961,75,27.224054250604468,2033-07-31,D,False
4962,355,38.41607579534625,2033-08-01,E,False
4963,584,83.59354900165079,2033-08-02,B,False
4964,771,14.8633215577885,2033-08-03,A,False
4965,910,45.615874111982244,2033-08-04,C,False
4966,188,49.23575945294897,2033-08-05,D,False
4967,973,3.66296975988194,2033-08-06,C,True
4968,685,19.574602954816534,2033-08-07,C,False
4969,992,82.67424285758564,2033-08-08,B,False
4970,290,83.07673885947607,2033-08-09,A,True
4971,45,29.241508388424798,2033-08-10,E,False
4972,573,87.48972345979263,2033-08-11,B,True
4973,83,77.17829390683478,2033-08-12,D,True
4974,123,41.79074837954094,2033-08-13,C,False
4975,358,74.84063444050378,2033-08-14,D,False
4976,528,,2033-08-15,B,False
4977,66,45.89697180653488,2033-08-16,B,True
4978,936,23.842717895348365,2033-08-17,E,False
4979,657,,2033-08-18,C,True
4980,375,60.37442885632564,2033-08-19,B,False
4981,162,10.526516248042528,2033-08-20,D,False
4982,746,57.268281585668944,2033-08-21,E,False
4983,380,50.05808894482987,2033-08-22,D,False
4984,656,85.55888940755634,2033-08-23,C,True
4985,358,53.069518976352136,2033-08-24,N,True
